Date,uk-politics-policy_Titles,uk-politics-policy_Subtitles,titles_finBERTLabel,titles_finBERTScore,Subtitles_finBERTLabel,Subtitles_finBERTScore
2022-11-20T18:00:02.918Z,Northern England hit hardest by decline in UK rail services  ,"Driver shortages, industrial unrest and infrastructure problems leave travellers stuck",Negative,0.9999585151672364,Negative,0.999997854232788
2022-11-20T17:35:37.020Z,Labour explores replacing House of Lords with elected chamber,Reform proposals will be set out in 2024 election manifesto ,Neutral,0.9999983310699464,Neutral,0.9999384880065918
2022-11-20T12:00:24.984Z,Jeremy Hunt’s fiscal rules mimic the EU’s — just as it departs from them  ,Brussels is overhauling the policy constraints it imposes while the UK chancellor is setting new ones of his own,Neutral,0.9997099041938782,Neutral,0.9369133710861206
2022-11-20T05:00:25.329Z,Revived Bill of Rights faces opposition in both houses of parliament,Lawyers say Dominic Raab’s replacement for the Human Rights Act risks undermining UK’s reputation ,Neutral,0.9758926033973694,Negative,0.9999045133590698
2022-11-19T18:00:25.430Z,Labour is committed to maintaining financial stability ,We will not create a mirror image of the disastrous sugar rush of the ‘mini’ Budget ,Positive,0.9997722506523132,Neutral,0.874357283115387
2022-11-19T12:18:05.566Z,UK National Lottery winner Allwyn buys rival Camelot,Czech company won contract to take over running of lottery earlier this year and merger will end legal wrangle,Neutral,0.9977849721908568,Neutral,0.999996542930603
2022-11-19T06:00:50.000Z,Jeremy Hunt’s sombre Autumn Statement,"The chancellor unveiled a £55bn plan for fiscal tightening this week, with the bigge…",Neutral,0.999908447265625,Neutral,0.9999957084655762
2022-11-19T05:00:23.520Z,Autumn Statement: A soft landing for higher earners? ,"Stealth taxes will pull millions into higher tax brackets, but there may brighter prospects for investors",Negative,0.9999290704727172,Positive,0.9997960925102234
2022-11-19T05:00:23.290Z,Votes for rent as Autumn Statement squeezes younger workers,Politicians must listen to young professionals who are feeling the squeeze ,Neutral,0.993736743927002,Neutral,0.9951944947242736
2022-11-18T19:40:58.251Z,UK government under fire over ‘inexplicable’ Bulb decision ,Barring nationalised supplier from hedging energy purchases forecast to cost bill payers £200 a household,Negative,0.9974966645240784,Neutral,0.9973005652427672
none,none,none,0,0.0,0,0.0
2022-11-18T19:31:22.875Z,Tory MPs hit out at Hunt’s tax rises,Government torn between political and budgetary demands as real wages set for two decade-long stagnation,Negative,0.7929655313491821,Negative,0.9977657794952391
2022-11-18T19:00:30.242Z,Hunt acknowledges Brexit effect on UK trade but says barriers can be lifted,Chancellor echoes PM Sunak’s words even as fiscal watchdog warns of ‘significant adverse effect’,Neutral,0.9997310042381288,Negative,0.6083955764770508
2022-11-18T18:43:19.351Z,UK tech founders and science chiefs attack chancellor’s R&D tax raid,"Jeremy Hunt made the levy relief, seen as a lifeline for small companies, less generous in the Autumn Statement",Neutral,0.9999301433563232,Neutral,0.8366772532463074
2022-11-18T18:35:45.465Z,UK high street retailers are big winners under new rates revaluation ,Operators of large warehouse and logistics facilities will see their bills jump,Positive,0.97516667842865,Neutral,0.9996052384376526
none,none,none,0,0.0,0,0.0
2022-11-18T18:15:21.914Z,Verdicts roll in on Autumn Statement: no jam today and no jam tomorrow,"COP27 goes to the wire, Iraq’s ‘heist of the century’, Sonic the Hedgehog creator arrested",Neutral,0.9999908208847046,Negative,0.918707311153412
2022-11-18T17:10:40.451Z,"‘New era’ of higher taxes beckons for UK, warn think-tanks","Resolution Foundation points to wage stagnation, while IFS says fiscal rules only just met by £55bn squeeze ",Neutral,0.9332648515701294,Negative,0.9660152792930604
none,none,none,0,0.0,0,0.0
2022-11-18T15:44:41.726Z,"Stealth taxes could prompt UK entrepreneurs to sell, business warns","Capital gains tax changes in the Autumn Statement likely to accelerate disposal of companies, experts fear",Negative,0.9942618608474731,Neutral,0.935187578201294
2022-11-18T14:45:18.044Z,Royal Mail: financial crisis deepens as posties invoke the Santa clause Premium content,Balance sheet preservation is now the priority,Negative,0.995016872882843,Positive,0.9946401715278624
2022-11-18T14:40:05.971Z,Economic competence trumps Tory ideology — for now,"Jeremy Hunt aims to restore grown-up government, but will a divided party unite behind him?",Neutral,0.8775103688240051,Neutral,0.9998756647109984
2022-11-18T14:37:26.179Z,Attacks on the wealthy authors of ‘Austerity 2.0’ could backfire,The public have a more nuanced attitude than Labour might wish to Hunt and Sunak’s riches,Negative,0.999771535396576,Neutral,0.9946911931037904
2022-11-18T12:39:15.728Z,Hunt rejects claims fiscal squeeze targets middle earners,New data indicate UK will endure longest period of wage stagnation for two centuries,Neutral,0.98771995306015,Negative,0.980010747909546
none,none,none,0,0.0,0,0.0
2022-11-18T11:00:01.112Z,These days the Irish are telling English jokes,Other countries no longer engage in Brit-bashing – they now treat us with pity and concern,Neutral,0.9999599456787108,Neutral,0.9967984557151794
2022-11-18T09:30:00.879Z,Hunt’s budget is more Alistair Darling than George Osborne,"Plus, real household disposable income is set to fall by the largest drop since the 1950s",Neutral,0.9999693632125854,Negative,0.9997336268424988
2022-11-18T06:00:00.564Z,EU sceptical about a climate agreement in Egypt Premium content,COP27 climate conference has pitted low- and high-income countries against each other,Negative,0.5223369598388672,Neutral,0.9999982118606568
2022-11-17T20:50:59.007Z,Hunt returns to ‘fiscal orthodoxy’ in face of grim public finances ,"Unlike Kwasi Kwarteng, the chancellor accepted the OBR’s dire predictions for the economy",Neutral,0.9958494901657104,Neutral,0.998066246509552
2022-11-17T20:01:41.720Z,Government departments face brutal spending squeeze,"UK chancellor Jeremy Hunt says budgets to be protected in cash terms, but surging inflation means ‘efficiencies’ are likely",Negative,0.9997902512550354,Neutral,0.7036560773849487
2022-11-17T19:32:43.361Z,"In Newcastle-under-Lyme, the hard times are already here",Life is likely to get worse and residents have lost their patience with the government ,Neutral,0.984431803226471,Negative,0.9999961853027344
2022-11-17T19:12:53.948Z,Small businesses left disappointed by Hunt’s Autumn Statement,"Three company owners in the food, software and fishing industries describe the challenges they face",Neutral,0.8985499739646912,Negative,0.5098916292190552
2022-11-17T19:07:39.615Z,Hunt unveils £55bn fiscal squeeze as UK economic outlook darkens,Chancellor pushes back many measures announced in Autumn Statement until after expected general election in 2024,Neutral,0.9974294304847716,Neutral,0.9990948438644408
2022-11-17T19:07:22.905Z,A dismal outlook for the UK economy,Autumn Statement helps restore fiscal credibility but Britain still needs a proper growth strategy,Negative,1.0,Positive,0.9999997615814208
2022-11-17T18:52:01.379Z,Jeremy Hunt offers no jam today and none tomorrow,There is nothing in the chancellor’s Autumn Statement to suggest radical new thinking on growth,Neutral,0.9996082186698914,Neutral,0.9995885491371156
2022-11-17T18:32:18.956Z,‘Ordinary voters stuffed’: Sunak pins election hopes on tough Autumn Statement,Tory MPs say PM’s ideal scenario rests on heroic thinking as households brace themselves for harsh times,Neutral,0.9857694506645204,Neutral,0.9997734427452089
2022-11-17T18:26:03.293Z,Hunt and Sunak are down to their last grains of hope,The Autumn Statement was managed as well as possible but the outlook is grim,Neutral,0.6217085123062134,Neutral,0.9907472133636476
2022-11-17T18:11:23.665Z,UK to extend household energy support but curb help for business,Hunt sets out increase to cap as he aims to restore fiscal credibility ,Neutral,0.975790798664093,Positive,0.9880810976028442
2022-11-17T17:57:47.273Z,The FT’s quick guide to the Autumn Statement,Main points and key data from Jeremy Hunt’s economic announcement,Neutral,0.999981164932251,Neutral,0.9999556541442872
none,none,none,0,0.0,0,0.0
2022-11-17T17:54:21.332Z,A comfortable retirement is being sacrificed for many   ,Jeremy Hunt has put saver and investor plans in the deep freeze,Negative,0.963990330696106,Neutral,0.9999619722366332
2022-11-17T17:53:51.608Z,UK spends heavily to raise benefits in line with inflation ,"Welfare and pension payments to rise by 10.1% from next April, the biggest uprating since 1991",Neutral,0.8327322006225586,Positive,0.9917272329330444
2022-11-17T17:53:11.257Z,The Rishinomics growth plan is back — only worse,Government serves up an underwhelming Autumn Statement for business ,Negative,0.9982091188430786,Neutral,0.9966248273849488
2022-11-17T17:51:18.465Z,The OBR horror show,A few scary charts,Neutral,0.99979168176651,Neutral,0.9915072917938232
none,none,none,0,0.0,0,0.0
2022-11-17T17:40:22.317Z,"Investment will be hit by Hunt’s tax raid, businesses warn","Autumn Statement is ‘high on stealth creation and low on wealth creation’, lobby group says",Neutral,0.9805049300193788,Neutral,0.999414086341858
2022-11-17T17:01:00.345Z,Hunt’s measures provide difficult backdrop to next round of UK-EU talks Premium content,"Plus, investor relief at the orthodox response to the economic crisis ",Negative,0.9994112253189088,Positive,0.9999990463256836
none,none,none,0,0.0,0,0.0
2022-11-17T16:58:02.953Z,Local government warns council tax rise will fail to plug financial hole,Labour accuses Downing Street of ‘clever trick’ to shift blame from Downing Street,Negative,0.9999880790710448,Negative,0.9176815748214722
2022-11-17T16:36:21.636Z,Doctor Hunt tends to an economy in intensive care,New UK chancellor administers tax rises under anaesthetic,Neutral,0.9999778270721436,Neutral,0.9999923706054688
2022-11-17T16:29:31.936Z,Millions of Britons face higher tax bands,‘Fiscal drag’ set to hit the squeezed middle hardest,Neutral,0.8191386461257935,Negative,0.9983280301094056
2022-11-17T16:19:03.482Z,UK economy: Hunt prescribes shock treatment for patient capital Premium content,"With a ballooning deficit, conventional medicine was the only hope, via tax rises and spending cuts",Neutral,0.9999384880065918,Negative,0.9974384307861328
2022-11-17T15:59:02.301Z,UK markets take Autumn Statement in stride,Modest reaction to fiscal announcement marks stark contrast to previous government’s mini-Budget,Neutral,0.9998573064804076,Neutral,0.5410779714584351
none,none,none,0,0.0,0,0.0
2022-11-17T15:49:12.415Z,UK hits energy companies with new windfall taxes,Chancellor increases profits levy to 35% and introduces 45% tax on electricity generators,Neutral,0.937824547290802,Neutral,0.9755077958106996
2022-11-17T15:42:27.540Z,UK electric vehicle owners to pay car tax from 2025,Hunt says unwinding of subsidy is ‘fair’ but green groups argue it will hurt uptake ,Neutral,0.9977207779884338,Negative,0.9999852180480956
2022-11-17T15:34:34.152Z,"Stealth taxes, not wealth taxes ","The chancellor is applying the biggest tax squeeze to the middle classes, not the wealthiest",Neutral,0.9994838237762452,Neutral,0.996077597141266
2022-11-17T15:18:11.587Z,Treasury sides with insurers to free up billions in capital ,Change to Solvency II rule book sharply cuts the capital requirements of insurers,Neutral,0.9984124898910522,Neutral,0.4367567598819732
2022-11-17T15:14:04.545Z,"Hunt’s stamp duty tweak threatens weak housing market, warn experts",UK chancellor to phase out cuts announced by Kwasi Kwarteng,Negative,0.9999986886978148,Neutral,0.9990267753601074
